id,isDefault
1021027,0.04088812775365895
1028958,0.35014109313636504
1035453,0.5554932657268322
1024280,0.04089311298378333
1018505,0.5341072899186792
1010128,0.10911155314826532
1007386,0.03379516647049745
1009167,0.07157839022778437
1037585,0.03172154740669168
1026043,0.24997863813587068
1024570,0.1561924712881395
1038043,0.2602544682734381
1037576,0.04344252722987881
1039779,0.03984993569684702
1004522,0.04691063337917097
1007364,0.03379516647049745
1008846,0.029043861069364595
1000603,0.029043861069364595
1021829,0.05292295955736853
1044059,0.03478852307559813
1044404,0.5339244758298384
1012497,0.06834272685303201
1013466,0.029621383989090627
1038891,0.042530632802777635
1010547,0.04068289348589489
1023850,0.46981482895532806
1018544,0.06191415875342392
1018208,0.4749344638673121
1026767,0.2898950728725348
1034103,0.04540868942462655
1026183,0.3737697151780536
1006844,0.0295027918025334
1035884,0.40446819871980527
1008717,0.03994679637386417
1023969,0.04353009062161516
1046972,0.030570196839795994
1039065,0.028940988023705323
1007767,0.03027472420349848
1033865,0.21664684169655252
1040701,0.39358581115307933
1011770,0.16884856076518476
1048315,0.5060071279946114
1030629,0.4139403188321636
1002486,0.3159497444967574
1035595,0.5548293985692236
1000629,0.5915304847173922
1022972,0.2755609871106962
1034681,0.029043861069364595
1022023,0.3312437906255427
1009765,0.029043861069364595
1044865,0.029043861069364595
1037277,0.5559199624969314
1012272,0.06275774626072782
1040995,0.030570196839795994
1047338,0.12340813695809483
1045052,0.029043861069364595
1029847,0.029043861069364595
1018987,0.04351423518977558
1040155,0.029043861069364595
1001734,0.424284420220409
1008795,0.22022864766532954
1032664,0.4009310828729157
1034740,0.20376302291078344
1017204,0.13565129555356123
1010766,0.12295304759371056
1031660,0.29295268569459365
1007238,0.40557820268168904
1020555,0.39457881060015365
1046278,0.03067867807793617
1010915,0.030373946950086158
1046598,0.029043861069364595
1037912,0.16025821390530387
1042520,0.47382187454205543
1043332,0.6140533652905403
1040643,0.3339531146409408
1025913,0.2057386970968046
1031268,0.16033877760634713
1046418,0.2768644610472389
1026392,0.37544037322339796
1049286,0.40156379115304647
1034359,0.036337215735784474
1014506,0.2433787322628193
1031580,0.12038462033876027
1038801,0.34284600947984634
1041903,0.4079264212412955
1010056,0.1518945538721078
1013643,0.4997366840271929
1046980,0.21957155032799586
1012709,0.39419033616808724
1018512,0.45197446281943693
1014724,0.029043861069364595
1030802,0.04578606824512475
1014306,0.3029815017448965
1049297,0.18181454127938224
1036358,0.11439437062629788
1040977,0.4693377266477334
1035734,0.4645635953518079
1019782,0.3574245523556017
1039519,0.2063055560131127
1005038,0.44004365433700054
1040728,0.3217724671654392
1008449,0.034859981881920535
1019069,0.6515202019000481
1023717,0.029043861069364595
1046007,0.029651459836384102
1009223,0.030570196839795994
1040241,0.03775064765552599
1046923,0.028940988023705323
1041166,0.2447461922804293
1042733,0.04240787313414412
1008065,0.04114257471925745
1008164,0.5508749921640143
1032019,0.2549934042901777
1037629,0.25763407335299854
1043927,0.2606975280598092
1027670,0.3388239806399516
1017353,0.13737018886879737
1024141,0.12857597884427693
1042069,0.3220816390932102
1024398,0.17477139779328535
1045922,0.5205119298143459
1020400,0.030570196839795994
1011500,0.028940988023705323
1038606,0.058314402043630024
1025972,0.0494321739300826
1002263,0.5934883008557205
1025557,0.030913900539194062
1031479,0.029043861069364595
1025480,0.04215369788292085
1009819,0.2821233270909831
1007123,0.031676289063077484
1024198,0.04133781545072905
1025725,0.5326776948113698
1012988,0.047279870653364864
1009487,0.03182535636708265
1039865,0.04202469336944142
1018599,0.029621383989090627
1009489,0.35838744258913174
1041868,0.19333586712188502
1047948,0.6133016528208899
1046133,0.2377192009706582
1026260,0.4145196895432133
1031970,0.13833968338096744
1032976,0.5805149450574189
1035576,0.4247341884948347
1029414,0.2553029177998914
1020223,0.04691063337917097
1011891,0.029043861069364595
1039155,0.4487768801999123
1049708,0.046904325842866815
1011497,0.5798504398494095
1003658,0.0295027918025334
1048635,0.029043861069364595
1019684,0.08710532289010631
1017666,0.030373946950086158
1010777,0.43114531192253436
1032325,0.28703594712504404
1009834,0.5527273733173649
1028976,0.6427416683593832
1000023,0.3514453327613186
1038750,0.28074923915242145
1039210,0.11800686056869508
1021115,0.2603361480505239
1008255,0.14244289798833668
1043035,0.03798513210533696
1017174,0.6013081217097381
1047924,0.35196489544598736
1038586,0.03379516647049745
1011805,0.029043861069364595
1048311,0.029621383989090627
1044609,0.03027472420349848
1001320,0.029621383989090627
1044992,0.29904920163667
1027123,0.0682384251889155
1002344,0.029043861069364595
1023161,0.03478852307559813
1017527,0.03597695175979824
1025805,0.029043861069364595
1001488,0.3419789835777438
1043664,0.029043861069364595
1002051,0.03549694587567953
1044756,0.04452007003918034
1046992,0.030913900539194062
1029657,0.3641918646720039
1021900,0.4920513166949465
1037278,0.5268362786986159
1025134,0.4659314960310611
1045543,0.3838581161132402
1002896,0.17298114757009883
1010600,0.44189915016216236
1014618,0.3032145580690003
1003535,0.30829874483348285
1046540,0.03467539493048095
1024939,0.03458397441363347
1039793,0.029185653804826715
1034152,0.4922332029794068
1045428,0.03056434991253859
1042718,0.5167335718876772
1010816,0.029043861069364595
1000763,0.03500210381671715
1019619,0.029043861069364595
1028129,0.030913900539194062
1025519,0.04601206040437777
1024757,0.21304082517710504
1002790,0.030570196839795994
1036698,0.029252687496861957
1008144,0.028940988023705323
1008085,0.31161056657147035
1001394,0.030570196839795994
1020391,0.030116686766946746
1029372,0.12530179499613978
1006486,0.40758560649031744
1007830,0.4691961658186228
1032904,0.5662403138918565
1024111,0.3934366692453367
1048195,0.3349913995502439
1003144,0.5366445148461039
1023438,0.1814266412712071
1004329,0.46537355752940107
1024473,0.19489330453346887
1024970,0.030570196839795994
1020904,0.0295027918025334
1041784,0.029621383989090627
1010047,0.07221555857517907
1035244,0.029621383989090627
1023875,0.0295027918025334
1003764,0.028940988023705323
1029025,0.028900964421185532
1033300,0.029043861069364595
1009135,0.044605916573851934
1044352,0.5009924570972458
1021747,0.0295027918025334
1041665,0.029043861069364595
1000368,0.07839394383461185
1016906,0.029043861069364595
1016805,0.03785697605886621
1028933,0.028940988023705323
1001776,0.030018278396261824
1049973,0.03056434991253859
1020329,0.5823349245729758
1026702,0.4294742301967874
1029160,0.30494526327942356
1039908,0.2956282094793442
1003632,0.3270971957693387
1013239,0.3993629251397941
1014009,0.4249517359706882
1008187,0.230758766533389
1000645,0.14541174145779237
1037395,0.3931410787210952
1007003,0.04102566426504685
1037190,0.029252687496861957
1004658,0.035577543309352894
1031972,0.030673951225226384
1046675,0.029043861069364595
1031897,0.03027472420349848
1014909,0.03785697605886621
1048261,0.3854774981656922
1019310,0.03027472420349848
1027904,0.4022578260175389
1038726,0.30759922218471186
1002951,0.030871274536933425
1024828,0.04965425309994395
1023482,0.029003699449012862
1037593,0.36843120919241884
1017584,0.23545144099670695
1030733,0.28909408093182687
1039785,0.24759747256976036
1012324,0.3599638658201356
1022787,0.1727448868473657
1003462,0.45206137357478127
1030142,0.3132984823238113
1041632,0.3240423721065935
1023457,0.03094868479999708
1011260,0.04477290615972362
1046672,0.029043861069364595
1036347,0.22379554589876777
1001120,0.03357909618868424
1038629,0.029621383989090627
1019702,0.029043861069364595
1006084,0.03467539493048095
1031837,0.03182535636708265
1027440,0.044294468494818155
1002291,0.08585039092050956
1019211,0.12513444648741814
1024802,0.3438411066483527
1040466,0.5069416194999927
1002567,0.15904377494712457
1023822,0.31188276538788917
1039090,0.4398803353138968
1000687,0.2860058803276965
1046046,0.13955832291463793
1026806,0.5819525504250938
1035794,0.2618625678118188
1049758,0.18834662731031324
1015405,0.24498868534640916
1006713,0.08048763537058043
1048134,0.029043861069364595
1022539,0.04473723556443299
1038388,0.04519264661758838
1000241,0.030570196839795994
1021910,0.5161628269994342
1037581,0.0416408183704796
1015492,0.11305443579458117
1038485,0.44949199532895484
1036104,0.13582266004759286
1002815,0.3529398897733995
1028367,0.39885143014944885
1013467,0.12191588900686037
1039922,0.545744113640535
1009987,0.12592973226181442
1014226,0.3275292467406981
1003710,0.0533419879103664
1036372,0.029043861069364595
1012012,0.03478852307559813
1022842,0.055529285383132114
1047163,0.0295027918025334
1008640,0.0650191438625458
1009835,0.4692006969809874
1012571,0.3476427329684489
1028889,0.16637075181800356
1045707,0.15063966344178198
1035386,0.36448660854052517
1014936,0.5049589341365474
1045463,0.34983260760329643
1016814,0.28045902658305677
1035379,0.1350290525623308
1004310,0.5056919849931004
1027213,0.49669544381112224
1006288,0.028940988023705323
1001075,0.029043861069364595
1037535,0.029621383989090627
1039778,0.03182535636708265
1035776,0.028940988023705323
1027737,0.33023722390402205
1006349,0.3926868117590328
1004994,0.42860469436506166
1015493,0.11195694617257362
1023217,0.36742827983342524
1011970,0.48400427295018233
1041387,0.45418997083210333
1003307,0.4768804237447446
1020497,0.35963123519140194
1020418,0.029621383989090627
1035816,0.21894860461489296
1002908,0.5574995185852677
1049271,0.5155797648298842
1000235,0.029043861069364595
1027315,0.04344978433350222
1002958,0.05974050139384062
1034549,0.5498017921990238
1042173,0.029621383989090627
1001367,0.044106841351483836
1048838,0.03785697605886621
1035740,0.029610845256478148
1013044,0.03379516647049745
1023046,0.030913900539194062
1012481,0.053566727036135554
1015150,0.1614392797665784
1011069,0.2904378484277278
1028495,0.17677191909273166
1007025,0.3394172007915504
1002942,0.16500628029100853
1002551,0.40792721296824846
1015879,0.22980255642507086
1045099,0.19576472492523772
1017965,0.5459688563215002
1031750,0.04601206040437777
1029705,0.22322612260953437
1026938,0.029621383989090627
1048185,0.07319561377620296
1040230,0.037221773887798175
1039826,0.35927775346294744
1009192,0.03040484800105274
1031387,0.03172154740669168
1044820,0.085366222363728
1048284,0.2958030047748692
1043644,0.23875637773430244
1006020,0.5201749509287538
1014626,0.5061300432018505
1002667,0.23448424985346064
1020510,0.3736339444916538
1001241,0.41195497037964
1019105,0.5701715353383079
1000682,0.26231537166239266
1035786,0.033782665938638226
1029873,0.3944140982407189
1009162,0.24447000608682332
1046463,0.6596331661170128
1020249,0.26637929655284204
1026875,0.3080982407084776
1048935,0.3675437352247379
1021439,0.22842418938354456
1000744,0.15197465528426793
1018249,0.23749170644586784
1015635,0.42412151871570486
1025003,0.5031501298567208
1047194,0.028940988023705323
1037722,0.573985721145603
1001623,0.029043861069364595
1019298,0.04621028121130595
1004404,0.029185653804826715
1005109,0.030373946950086158
1019077,0.17500795405755956
1010191,0.1397276015062105
1011766,0.21731326620031058
1047521,0.23541303611065953
1043876,0.35006623504793616
1018965,0.1923494702614384
1029881,0.2040774803241881
1024650,0.34467988834693536
1042522,0.16886778113633863
1030513,0.029621383989090627
1049815,0.050789204449542324
1032611,0.029043861069364595
1049575,0.18277412149651542
1005571,0.5491811809610873
1049839,0.29633721240491323
1030348,0.435231100418951
1021548,0.5957487762310562
1022606,0.15557029237794706
1010809,0.5678732928261537
1012461,0.21263707581790645
1022747,0.41931273798185914
1005520,0.029621383989090627
1025618,0.5981888505971239
1032046,0.04607346191151089
1039850,0.2892774063592298
1000160,0.46568996123606393
1026468,0.2746345752963158
1020420,0.2954766838237901
1023405,0.19993855490240178
1019740,0.27146738519693264
1040117,0.3057998569418677
1030062,0.19079404611645293
1007306,0.5156829923414769
1031024,0.028900964421185532
1008518,0.030913900539194062
1013733,0.03182535636708265
1021983,0.44262562430454994
1031711,0.5105749126700452
1041602,0.4681193142974753
1047490,0.38857958357890865
1030439,0.2706928274488597
1001346,0.4109362228578987
1044410,0.6981545687503877
1023428,0.32366718795558114
1049246,0.1514919838375472
1017690,0.039139445627885516
1040764,0.087244841572899
1037250,0.028940988023705323
1049711,0.16558226615037402
1031392,0.25526309239436556
1002403,0.17646964164928708
1021322,0.31702715720930075
1014596,0.1354246051056403
1009469,0.20202271880197153
1034036,0.3349585975453201
1005984,0.4878751694049495
1044720,0.37169657943008283
1020565,0.4878251353328987
1048177,0.028940988023705323
1026972,0.030570196839795994
1010632,0.6764058632599839
1004650,0.44422227260969616
1036738,0.29607893622663145
1015213,0.4430505723766635
1038459,0.21025461400022577
1010073,0.5695410048148613
1015508,0.2167976005203503
1013480,0.549373814896572
1013193,0.5605988211397511
1019598,0.042476956919753325
1032470,0.029043861069364595
1000355,0.030570196839795994
1017879,0.029621383989090627
1023925,0.5042641405799564
1042655,0.033080790697004064
1023181,0.029621383989090627
1011529,0.0295027918025334
1003358,0.06955374240931861
1028136,0.030087242468582073
1020534,0.08122292211963486
1037647,0.029043861069364595
1020809,0.028940988023705323
1046592,0.04219364149359253
1048476,0.03027472420349848
1047773,0.029610845256478148
1026119,0.08286436413530517
1032850,0.04287329320240064
1024751,0.05601000814017443
1046934,0.4117114820309691
1029190,0.03180811097860537
1041125,0.029043861069364595
1036822,0.029043861069364595
1044451,0.0400816541328409
1038756,0.04187515225961695
1018751,0.03467539493048095
1027136,0.03182535636708265
1045625,0.30412031211856644
1015768,0.030570196839795994
1034633,0.4090405301781224
1017595,0.13505324568566027
1027334,0.03172154740669168
1003630,0.03939666835955659
1007073,0.34041684445036463
1016183,0.028940988023705323
1013179,0.030913900539194062
1009435,0.03436376168978717
1041970,0.029621383989090627
1004317,0.029043861069364595
1012281,0.17444045741962846
1046872,0.039979246562637065
1013312,0.04793651195809387
1003855,0.029621383989090627
1029444,0.028940988023705323
1030607,0.03692778217119395
1003943,0.06275774626072782
1025172,0.04075600195840832
1047691,0.0314873272808589
1038275,0.43287784557893627
1000692,0.03182535636708265
1008348,0.09979503888149766
1024959,0.029252687496861957
1020043,0.029043861069364595
1038627,0.029621383989090627
1015399,0.49085167320483414
1009954,0.030570196839795994
1016547,0.0493944102048467
1010059,0.029043861069364595
1005266,0.03182535636708265
1024996,0.03478852307559813
1020830,0.029252687496861957
1031284,0.12513444648741814
1025877,0.4561661393066966
1016830,0.5317851482988062
1020436,0.3586487347355294
1017380,0.41165712932377335
1009815,0.2568128357650761
1049981,0.33051474584682006
1021723,0.11479161591096744
1038219,0.4011587666435557
1022696,0.24937782027610625
1029800,0.16760095435186362
1019810,0.4166378879521974
1015131,0.029043861069364595
1029953,0.029043861069364595
1037295,0.3375734381004773
1023288,0.03182535636708265
1014450,0.030373946950086158
1030169,0.0366879429425529
1028921,0.03012140006610017
1002906,0.48227742046241084
1004464,0.11570351724795268
1006851,0.33554887013248735
1038341,0.3467140935973392
1020366,0.5746354014681679
1041892,0.47453395985809316
1027934,0.43778272732472606
1035935,0.3482380848879773
1040864,0.5248656166485227
1034258,0.21101049787089965
1020747,0.028900964421185532
1009251,0.029043861069364595
1023974,0.03544270954867946
1002628,0.030373946950086158
1005158,0.028940988023705323
1020412,0.0533419879103664
1003013,0.26569636120563983
1015004,0.14688548254551206
1030360,0.3742466687135242
1027061,0.1884837667705443
1006441,0.21996975574746874
1020239,0.18677967198238832
1027923,0.5195759328190229
1026685,0.3835140352672528
1039194,0.13239213564102528
1011539,0.4010720021632838
1002092,0.029043861069364595
1028541,0.029621383989090627
1042437,0.03276094929211103
1044538,0.042530632802777635
1040351,0.0542722133429642
1014358,0.05006867766523237
1027505,0.029043861069364595
1034392,0.029043861069364595
1001382,0.06955374240931861
1032362,0.029043861069364595
1001039,0.6006268826584616
1005346,0.5577114971258774
1022345,0.029043861069364595
1019476,0.03159843603270305
1034355,0.03994679637386417
1025170,0.2733691706054841
1039683,0.029621383989090627
1009460,0.06613962635728643
1014079,0.04340457691183321
1012956,0.029043861069364595
1017071,0.03379516647049745
1016491,0.0368582684630601
1008866,0.028900964421185532
1014903,0.29270808984854974
1035867,0.3640193038362615
1023329,0.06141421884723051
1034296,0.04088895129838379
1018939,0.08346367097524747
1019233,0.028940988023705323
1016434,0.029043861069364595
1030053,0.028940988023705323
1026263,0.0799039981406877
1003668,0.6392757174082162
1014770,0.03027472420349848
1011532,0.029043861069364595
1039434,0.34353584612339433
1015969,0.029043861069364595
1020509,0.5090357720126768
1045842,0.6121087101533375
1014217,0.5644433427854225
1044523,0.029043861069364595
1007891,0.28684051141273437
1029319,0.030570196839795994
1019454,0.029043861069364595
1012869,0.039979246562637065
1019664,0.030116686766946746
1017296,0.029043861069364595
1024654,0.04230149063024938
1049404,0.5120676987077533
1036821,0.04414870588243861
1017426,0.030871274536933425
1003038,0.02972660151923269
1007250,0.0295027918025334
1034513,0.030373946950086158
1022656,0.029043861069364595
1030201,0.3048500438420037
1017321,0.058739988274318984
1019574,0.037844025206679566
1046655,0.04454153309459518
1038701,0.030871274536933425
1010798,0.19853742863212226
1008201,0.05976417814949421
1031909,0.0295027918025334
1032039,0.029043861069364595
1046386,0.03458397441363347
1009399,0.029043861069364595
1026804,0.04102566426504685
1008052,0.029043861069364595
1008319,0.326612172745505
1005956,0.029043861069364595
1041468,0.03040484800105274
1005015,0.03828803366076452
1023465,0.4486550099121491
1003252,0.042797915697260575
1002437,0.5119395097349636
1001243,0.16634331792527193
1036329,0.5966633573034228
1019969,0.08348953211863777
1014885,0.029621383989090627
1002454,0.0295027918025334
1020898,0.05702157181915332
1004302,0.029043861069364595
1035490,0.029043861069364595
1015885,0.029043861069364595
1005138,0.060368647190907274
1041301,0.0599829887414612
1037468,0.1320132390637657
1001278,0.028395830596807118
1005761,0.029621383989090627
1002485,0.04691063337917097
1008339,0.03185880864230816
1018826,0.566549819736576
1040868,0.04072418479392521
1036500,0.04010499856758507
1007674,0.029621383989090627
1047204,0.028900964421185532
1003674,0.029621383989090627
1043075,0.6271332611583696
1043608,0.5248460912606581
1001739,0.029621383989090627
1005757,0.030373946950086158
1041326,0.02899922294974965
1021168,0.030913900539194062
1009494,0.02851497234822201
1032337,0.028940988023705323
1000558,0.3613769919195456
1046865,0.029043861069364595
1013781,0.029043861069364595
1012624,0.4063342611570184
1032001,0.2066901151765056
1009631,0.04127589980885606
1024104,0.5630808390035322
1035496,0.029043861069364595
1006862,0.04219427099994191
1003364,0.029621383989090627
1039020,0.06340228886319094
1011256,0.6002145926186675
1021056,0.2861364411061248
1019487,0.05590046719153618
1016996,0.030373946950086158
1030549,0.029621383989090627
1001487,0.028940988023705323
1042063,0.03122472873989025
1031579,0.08504444318657962
1033816,0.03027472420349848
1028500,0.028900964421185532
1016201,0.029621383989090627
1012343,0.029043861069364595
1043269,0.06427904321782268
1025509,0.03458397441363347
1019678,0.03467539493048095
1032981,0.486892868098277
1039193,0.029043861069364595
1017886,0.03478852307559813
1025607,0.0295027918025334
1003194,0.570175502004488
1028273,0.03027472420349848
1011378,0.028940988023705323
1022690,0.029043861069364595
1025042,0.03379516647049745
1046909,0.029043861069364595
1022968,0.029043861069364595
1009824,0.029043861069364595
1022206,0.08951419226126586
1022382,0.029621383989090627
1006024,0.029043861069364595
1002046,0.029043861069364595
1042194,0.03917068714156378
1005289,0.5911963129406533
1038697,0.03056434991253859
1030553,0.028940988023705323
1036069,0.029043861069364595
1018824,0.03027472420349848
1005084,0.030050855338360462
1041241,0.029043861069364595
1009028,0.08040907862942494
1032677,0.3564826238924549
1030574,0.029043861069364595
1018060,0.028940988023705323
1044047,0.5371912262353866
1023163,0.04079162948148908
1035620,0.5186646840023241
1023168,0.4879886227031718
1041730,0.029621383989090627
1004556,0.028940988023705323
1048817,0.029621383989090627
1002011,0.45329788322513204
1018721,0.03773425976151039
1021627,0.3442776023407907
1036185,0.029621383989090627
1047136,0.029043861069364595
1036032,0.028940988023705323
1049878,0.02972660151923269
1037150,0.0429660775546272
1003433,0.051348203092909134
1008273,0.029043861069364595
1027347,0.051524134570175656
1047246,0.029621383989090627
1036647,0.029003699449012862
1035598,0.06955374240931861
1034510,0.029621383989090627
1038004,0.6367275837941264
1004664,0.03379516647049745
1042180,0.04042240719423209
1041865,0.08531134321299898
1021504,0.029043861069364595
1048365,0.44907425225775116
1032855,0.502090526639818
1046760,0.030116686766946746
1024327,0.204928229061644
1016843,0.030373946950086158
1024219,0.028940988023705323
1003834,0.029043861069364595
1030174,0.5511943745106692
1045001,0.032540004636320535
1021435,0.03478852307559813
1018227,0.030570196839795994
1036563,0.0295027918025334
1002831,0.03458397441363347
1031981,0.03720991083980917
1039811,0.030570196839795994
1031460,0.039034242185478456
1023762,0.03787341515063026
1030209,0.029043861069364595
1022591,0.03242931218961366
1000971,0.5566846180706931
1032219,0.03379516647049745
1009997,0.029043861069364595
1049227,0.03478852307559813
1016107,0.03242931218961366
1036216,0.04126086655256949
1049605,0.030373946950086158
1008316,0.030570196839795994
1015903,0.03185880864230816
1043337,0.045920061027262295
1036866,0.04197699972977295
1039695,0.028940988023705323
1003821,0.03027472420349848
1048787,0.03478852307559813
1002008,0.04293613447517744
1006539,0.4881524467795601
1016911,0.03478852307559813
1036406,0.4532666603400573
1045253,0.030570196839795994
1011218,0.03500210381671715
1041680,0.029043861069364595
1047538,0.03467539493048095
1006593,0.029043861069364595
1007348,0.5925957088336393
1019501,0.029043861069364595
1012549,0.029043861069364595
1001893,0.3052352965654846
1036148,0.03880319971728361
1034853,0.029621383989090627
1044044,0.028900964421185532
1039821,0.086682354018105
1044122,0.03249545719425404
1033479,0.029621383989090627
1024071,0.543286410029659
1010042,0.029043861069364595
1023968,0.04187515225961695
1009950,0.541925745896758
1022445,0.029043861069364595
1040223,0.03797468008898066
1010000,0.03554863041652933
1021336,0.03379516647049745
1018200,0.029043861069364595
1036687,0.11069325882218085
1011046,0.2515874730222762
1000332,0.030570196839795994
1015527,0.029043861069364595
1033941,0.04229427114249624
1018941,0.07307156076621306
1029282,0.030570196839795994
1002554,0.08743736944005995
1043683,0.030116686766946746
1012074,0.08662196669629446
1049948,0.08184130759752628
1000548,0.029043861069364595
1048634,0.0657465509342757
1037789,0.042797915697260575
1004493,0.03389922838897001
1044886,0.028940988023705323
1028629,0.06955374240931861
1046481,0.052179235415892984
1026667,0.03986156648029125
1039809,0.3075057663613061
1011079,0.03379516647049745
1019578,0.03940937465422631
1011483,0.05336717313395901
1049883,0.05971845589183773
1003123,0.0753537103621677
1033580,0.05840643854439965
1012879,0.04102566426504685
1021282,0.6137407978560544
1020766,0.26902126913208996
1000009,0.24871925719030577
1048265,0.16636143823473193
1010807,0.5664293151941714
1021052,0.286769808957368
1035183,0.2746870165749983
1010261,0.2363181084005962
1024248,0.3445694953531608
1027384,0.16277116234599207
1009864,0.028940988023705323
1021002,0.034544207125375974
1026459,0.3546899693577174
1030414,0.05890616252110405
1005803,0.0435811784737534
1026257,0.03554863041652933
1020702,0.030116686766946746
1044920,0.24109113419379652
1047106,0.1570918383473177
1002037,0.29799143541742484
1024763,0.3904120475584556
1035172,0.3529686685499416
1023445,0.3172529401427115
1035180,0.6233028230617406
1039036,0.4297972344615735
1048255,0.5555054857332028
1014609,0.03511976654827355
1021865,0.03296447817991427
1013693,0.07824452948510868
1007103,0.0295027918025334
1033995,0.028940988023705323
1025954,0.05959396760145651
1042620,0.04046608740386696
1047927,0.030871274536933425
1024380,0.03150777008614894
1043575,0.3988171185626867
1032062,0.22271687929381973
1008331,0.3017384178280875
1000559,0.156472508488038
1023570,0.641476534995906
1027028,0.36847961636728316
1007772,0.17333251259401744
1000915,0.33327297444822374
1011866,0.19718606384997345
1035741,0.03862555117749952
1043537,0.042530632802777635
1041212,0.03185880864230816
1046700,0.028940988023705323
1004179,0.030570196839795994
1006149,0.029043861069364595
1040089,0.5080405883213924
1039899,0.029621383989090627
1049820,0.029043861069364595
1020019,0.04902734284264845
1012419,0.03379516647049745
1030628,0.3921315539124405
1005599,0.2362933720822343
1016918,0.25640916983598955
1041957,0.5718133098464313
1025993,0.5076720595520958
1025077,0.6000034135642367
1043179,0.30120107131042717
1033929,0.38493947620855223
1003627,0.533435108346828
1048936,0.4778434830842734
1021775,0.03814912605803847
1019505,0.03785697605886621
1014397,0.04219427099994191
1016853,0.5014879616078585
1032514,0.6027094804849693
1026525,0.25397288825863995
1015662,0.19913932953216132
1001618,0.20169640154321195
1035202,0.4689710866852375
1002420,0.41869225625115963
1036502,0.40469321205063413
1009781,0.47690634522081476
1040563,0.028940988023705323
1039762,0.029043861069364595
1041472,0.029043861069364595
1014415,0.1329810456980022
1019773,0.19898579610674424
1030374,0.5364924158493262
1048758,0.5578156044534073
1023746,0.15962040877508596
1013586,0.5416176241385835
1039920,0.18049079636446708
1006141,0.4136299759225995
1043062,0.18213064440709026
1043041,0.29514223000048523
1033113,0.029043861069364595
1004684,0.09084870010895248
1048870,0.03249079483306647
1018057,0.030116686766946746
1022361,0.030570196839795994
1003808,0.41411951374215555
1034710,0.030116686766946746
1035915,0.03915083584187864
1005963,0.029043861069364595
1024047,0.041223546242429174
1047259,0.12592169768597045
1014649,0.028940988023705323
1027953,0.2613779818595115
1015313,0.0368582684630601
1041773,0.028940988023705323
1017137,0.34999041339738624
1049157,0.029043861069364595
1044623,0.028940988023705323
1020371,0.06919341845599854
1018583,0.030116686766946746
